sequence,operation,main_thread,submission_us,latency_us,error
1665,read,true,180.314,5806.062,
1668,write,true,124.41,17942.83,
1671,read,true,79.056,6750.25,
1674,read,true,9.126,7743.571,
1677,write,true,155.117,34780.193,
1680,read,true,82.182,12243.204,
1683,read,true,26.599,8893.661,
1686,read,true,76.261,7192.44,
1689,write,true,113.721,27052.942,
1692,read,true,76.872,12589.536,
1695,read,true,155.588,35488.685,
1698,write,true,120.673,60508.301,
1701,read,true,82.633,18168.018,
1704,read,true,12.213,11422.695,
1707,write,true,751.762,10256.545,
1710,read,true,96.388,12407.689,
1713,read,true,37.529,9869.258,
1716,read,true,94.966,16004.651,
1719,write,true,128.718,34823.854,
1722,read,true,83.896,7053.603,
1725,read,true,95.287,6677.468,
1728,write,true,150.348,12894.201,
1731,read,true,89.686,6958.326,
1734,read,true,15.618,7456.038,
1737,write,true,213.055,16211.023,
1740,read,true,432.45,7723.463,
1743,read,true,28.723,6677.708,
1746,read,true,86.22,4727.175,
1749,write,true,127.026,9448.269,
1752,read,true,197.536,4796.413,
1755,read,true,90.467,6627.133,
1758,write,true,139.508,15914.975,
1761,read,true,75.26,7533.202,
1764,read,true,40.074,6327.489,
1767,write,true,234.394,19425.585,
1770,read,true,91.83,4724.17,
1773,read,true,20.639,5944.159,
1776,read,true,99.003,8220.685,
1779,write,true,119.171,20106.708,
1782,read,true,89.917,5738.016,
1785,read,true,343.696,7714.848,
1788,write,true,216.571,17000.676,
1791,read,true,309.913,10448.98,
1794,read,true,28.182,11494.769,
1797,write,true,204.098,18967.898,
1800,read,true,86.11,4739.537,
1803,read,true,6.423,5119.041,
1806,read,true,69.178,10869.63,
1809,write,true,114.673,24940.681,
1812,read,true,79.578,7448.705,
1815,read,true,77.603,6176.047,
1818,write,true,125.222,18336.76,
1821,read,true,75.941,6821.183,
1824,read,true,21.861,4746.151,
1827,write,true,215.418,18917.274,
1830,read,true,76.513,6636.312,
1833,read,true,17.873,6292.914,
1836,read,true,64.37,10178.16,
1839,write,true,1390.355,26742.977,
1842,read,true,95.016,8381.022,
1845,read,true,92.231,6335.514,
1848,write,true,163.514,14672.615,
1851,read,true,100.236,11904.578,
1854,read,true,18.874,9848.049,
1857,write,true,216.762,24404.036,
1860,read,true,94.124,9419.254,
1863,read,true,20.357,10736.524,
1866,read,true,86.68,6390.735,
1869,write,true,141.904,14176.004,
1872,read,true,86.45,6038.122,
1875,read,true,85.678,6812.987,
1878,write,true,140.209,13453.014,
1881,read,true,88.984,3999.116,
1884,read,true,13.495,4510.242,
1887,write,true,263.057,12100.37,
1890,read,true,79.518,4806.753,
1893,read,true,10.951,5246.787,
1896,read,true,92.792,6397.628,
1899,write,true,179.773,20515.474,
1902,read,true,107.549,7884.613,
1905,read,true,83.325,5275.55,
1908,write,true,142.595,9110.243,
1911,read,true,97.13,4576.606,
1914,read,true,18.795,4313.549,
1917,write,true,177.128,17230.832,
1920,read,true,62.486,5498.203,
1923,read,true,25.226,6220.711,
1926,read,true,75.732,4789.37,
1929,write,true,128.729,10462.747,
1932,read,true,90.588,6456.297,
1935,read,true,115.524,7899.129,
1938,write,true,121.094,15403.127,
1941,read,true,86.58,5530.002,
1944,read,true,12.333,6004.841,
1947,write,true,221.109,19859.219,
1950,read,true,66.603,10522.368,
1953,read,true,23.153,7693.609,
1956,read,true,87.291,8898.88,
1959,write,true,158.874,18829.883,
1962,read,true,88.975,9751.429,
1965,read,true,663.329,9888.724,
1968,write,true,153.565,40734.47,
1971,read,true,75.28,13266.529,
1974,read,true,19.697,16727.38,
1977,write,true,226.62,29966.478,
1980,read,true,85.529,8626.788,
1983,read,true,39.093,10883.567,
1986,read,true,97.511,20701.92,
1989,write,true,413.315,27133.32,
1992,read,true,104.043,7073.11,
1995,read,true,86.5,5805.442,
1998,write,true,151.38,14930.892,
